测试 1, 2, 3.
测试 1, 2, 3.
	 x:18.13°,	 | y:2.61°	 | z:-59.60°,
	 x:18.13°,	 | y:2.61°	 | z:-59.60°,
	 x:18.51°,	 | y:2.02°	 | z:-59.88°,
	 x:18.51°,	 | y:2.02°	 | z:-59.88°,
	 x:18.51°,	 | y:2.02°	 | z:-59.88°,
	 x:16.36°,	 | y:1.85°	 | z:-60.02°,
	 x:16.36°,	 | y:1.85°	 | z:-60.02°,
	 x:16.36°,	 | y:1.85°	 | z:-60.02°,
	 x:11.61°,	 | y:1.93°	 | z:-60.08°,
	 x:11.61°,	 | y:1.93°	 | z:-60.08°,
	 x:11.61°,	 | y:1.93°	 | z:-60.08°,
	 x:4.83°,	 | y:1.67°	 | z:-60.22°,
	 x:4.83°,	 | y:1.67°	 | z:-60.22°,
	 x:4.83°,	 | y:1.67°	 | z:-60.22°,
	 x:4.83°,	 | y:1.67°	 | z:-60.22°,
	 x:4.83°,	 | y:1.67°	 | z:-60.22°,
	 x:-2.72°,	 | y:0.71°	 | z:-60.32°,
	 x:-2.72°,	 | y:0.71°	 | z:-60.32°,
	 x:-2.72°,	 | y:0.71°	 | z:-60.32°,
	 x:-2.72°,	 | y:0.71°	 | z:-60.32°,
	 x:-9.75°,	 | y:-0.40°	 | z:-60.27°,
	 x:-15.38°,	 | y:-0.86°	 | z:-60.19°,
	 x:-15.38°,	 | y:-0.86°	 | z:-60.19°,
	 x:-15.38°,	 | y:-0.86°	 | z:-60.19°,
	 x:-15.38°,	 | y:-0.86°	 | z:-60.19°,
	 x:-15.38°,	 | y:-0.86°	 | z:-60.19°,
	 x:-18.98°,	 | y:-0.47°	 | z:-60.19°,
	 x:-18.98°,	 | y:-0.47°	 | z:-60.19°,
	 x:-18.98°,	 | y:-0.47°	 | z:-60.19°,
	 x:-20.28°,	 | y:0.37°	 | z:-60.25°,
	 x:-20.28°,	 | y:0.37°	 | z:-60.25°,
	 x:-20.28°,	 | y:0.37°	 | z:-60.25°,
	 x:-19.24°,	 | y:2.73°	 | z:-60.61°,
	 x:-19.24°,	 | y:2.73°	 | z:-60.61°,
	 x:-19.24°,	 | y:2.73°	 | z:-60.61°,
	 x:-15.57°,	 | y:5.28°	 | z:-60.63°,
	 x:-15.57°,	 | y:5.28°	 | z:-60.63°,
	 x:-15.57°,	 | y:5.28°	 | z:-60.63°,
	 x:-9.10°,	 | y:4.82°	 | z:-59.48°,
	 x:-9.10°,	 | y:4.82°	 | z:-59.48°,
	 x:-9.10°,	 | y:4.82°	 | z:-59.48°,
	 x:-9.10°,	 | y:4.82°	 | z:-59.48°,
	 x:-9.10°,	 | y:4.82°	 | z:-59.48°,
	 x:-1.15°,	 | y:1.99°	 | z:-57.82°,
	 x:-1.15°,	 | y:1.99°	 | z:-57.82°,
	 x:-1.15°,	 | y:1.99°	 | z:-57.82°,
	 x:-1.15°,	 | y:1.99°	 | z:-57.82°,
	 x:6.29°,	 | y:0.25°	 | z:-55.94°,
	 x:6.29°,	 | y:0.25°	 | z:-55.94°,
	 x:6.29°,	 | y:0.25°	 | z:-55.94°,
	 x:12.41°,	 | y:0.79°	 | z:-53.29°,
	 x:12.41°,	 | y:0.79°	 | z:-53.29°,
	 x:12.41°,	 | y:0.79°	 | z:-53.29°,
